uuid,temporal_path,kingdom,phylum,class,order,family,genus,species,scientific_name,common,image_url
ee1ce47d-bff9-43ea-ae70-a9c61526acc5,temporal-landing/images/ee1ce47d-bff9-43ea-ae70-a9c61526acc5.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/344557714/original.jpg
b2ec07f4-8466-4616-b3f3-8626391b863a,temporal-landing/images/b2ec07f4-8466-4616-b3f3-8626391b863a.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/308421529/original.jpeg
2ce765f1-2113-4eee-8a4e-57dedea08de9,temporal-landing/images/2ce765f1-2113-4eee-8a4e-57dedea08de9.jpg,Animalia,Chordata,Squamata,,Elapidae,Bungarus,multicinctus,Bungarus multicinctus,Many-banded krait,https://inaturalist-open-data.s3.amazonaws.com/photos/288939278/original.jpg
4a8c129f-f91b-4e45-a3a5-6c2f3b18c8f8,temporal-landing/images/4a8c129f-f91b-4e45-a3a5-6c2f3b18c8f8.jpg,Animalia,Chordata,Squamata,,Pythonidae,Antaresia,childreni,Antaresia childreni,Children's python,https://inaturalist-open-data.s3.amazonaws.com/photos/130857787/original.jpeg
6229ea6d-8aed-4863-8f46-b66420816502,temporal-landing/images/6229ea6d-8aed-4863-8f46-b66420816502.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/180546493/original.jpg
e731a0d8-6a0f-4720-b268-3da72dbc022c,temporal-landing/images/e731a0d8-6a0f-4720-b268-3da72dbc022c.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/240806239/original.jpg
b89962d0-d570-4e9b-aa63-a7ee3ccf7938,temporal-landing/images/b89962d0-d570-4e9b-aa63-a7ee3ccf7938.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/10101772/original.jpg
8fedacd5-595a-466f-89f8-bd4d27aaa11f,temporal-landing/images/8fedacd5-595a-466f-89f8-bd4d27aaa11f.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/49746222/original.jpeg
dc9d123d-9394-4cba-871b-e7b2b3bd8b49,temporal-landing/images/dc9d123d-9394-4cba-871b-e7b2b3bd8b49.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/101442585/original.jpg
0303314b-db27-46af-bf35-1ecde7f92e13,temporal-landing/images/0303314b-db27-46af-bf35-1ecde7f92e13.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/331164053/original.jpg
10200b26-77e3-4eab-923d-ca0daf430da3,temporal-landing/images/10200b26-77e3-4eab-923d-ca0daf430da3.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/263257357/original.jpeg
1d6d517b-c3a1-4111-8837-6594bf7e2e32,temporal-landing/images/1d6d517b-c3a1-4111-8837-6594bf7e2e32.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/92372770/original.jpeg
c35bad94-ec3b-4c16-aa0c-c01ce9b70c7e,temporal-landing/images/c35bad94-ec3b-4c16-aa0c-c01ce9b70c7e.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/253850235/original.jpg
18e65a74-d3b0-4842-8d02-e08d80596159,temporal-landing/images/18e65a74-d3b0-4842-8d02-e08d80596159.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/70568428/original.jpg
93ab52f9-c3df-4fad-aa3f-f05b1c008f82,temporal-landing/images/93ab52f9-c3df-4fad-aa3f-f05b1c008f82.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,scutulatus,Crotalus scutulatus,Scutulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/140779543/original.jpeg
a92b6730-3f3b-4553-b217-2a0ed8451f22,temporal-landing/images/a92b6730-3f3b-4553-b217-2a0ed8451f22.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/30625211/original.jpg
6d756441-183f-4be0-8e14-359ec79be921,temporal-landing/images/6d756441-183f-4be0-8e14-359ec79be921.jpg,Animalia,Chordata,Squamata,,Pythonidae,Python,natalensis,Python natalensis,Southern african rock python,https://inaturalist-open-data.s3.amazonaws.com/photos/170278346/original.jpeg
b650ecb0-268b-4c57-a6af-84e98cd228b8,temporal-landing/images/b650ecb0-268b-4c57-a6af-84e98cd228b8.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Diamond Python,https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5a776d0d-5282-42d5-beae-66a69adc03dc
a90c9803-509f-4bb3-a739-957a0349ac35,temporal-landing/images/a90c9803-509f-4bb3-a739-957a0349ac35.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/353478934/original.jpg
a4ceae64-694a-4e8c-8d71-44c9da3b4a02,temporal-landing/images/a4ceae64-694a-4e8c-8d71-44c9da3b4a02.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Boaedon,fuliginosus,Boaedon fuliginosus,African house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/103003592/original.jpeg
ac7dc5d2-d43e-4eec-99fb-a4499d7c38ca,temporal-landing/images/ac7dc5d2-d43e-4eec-99fb-a4499d7c38ca.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,cerastes,Crotalus cerastes,Sidewinder,https://inaturalist-open-data.s3.amazonaws.com/photos/11745762/original.jpeg
43c52401-b15b-4777-bc6a-68661502fff9,temporal-landing/images/43c52401-b15b-4777-bc6a-68661502fff9.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/252602287/original.jpg
333d673e-2174-45e5-a301-2ac843208187,temporal-landing/images/333d673e-2174-45e5-a301-2ac843208187.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/170413038/original.jpg
8d1a6322-dc39-46bc-9337-72792eebe02e,temporal-landing/images/8d1a6322-dc39-46bc-9337-72792eebe02e.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/274683132/original.jpg
77d56cea-ffde-4617-962c-a85bae9ce43e,temporal-landing/images/77d56cea-ffde-4617-962c-a85bae9ce43e.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Afrotyphlops,mucruso,Afrotyphlops mucruso,Zambezi blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/99981735/original.jpeg
7ab9de13-4326-4a0b-bd5e-222091906d48,temporal-landing/images/7ab9de13-4326-4a0b-bd5e-222091906d48.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/733358/original.jpg
26f27afb-8191-4b43-b039-0e369b26189f,temporal-landing/images/26f27afb-8191-4b43-b039-0e369b26189f.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/322345881/original.jpeg
6469c48b-f48a-450d-9a0c-8c48381ad23e,temporal-landing/images/6469c48b-f48a-450d-9a0c-8c48381ad23e.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/104253985/original.jpeg
d0c2b2da-c047-4115-97c2-9f4de3cb3cd4,temporal-landing/images/d0c2b2da-c047-4115-97c2-9f4de3cb3cd4.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,unknown,Boa,,https://inaturalist-open-data.s3.amazonaws.com/photos/326971878/original.jpeg
a930cbb1-ffb9-436d-90ff-324bdb8589fd,temporal-landing/images/a930cbb1-ffb9-436d-90ff-324bdb8589fd.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,viridis,Morelia viridis,Green tree python,https://inaturalist-open-data.s3.amazonaws.com/photos/333060572/original.png
012f73e8-484e-4e51-a20a-d1e1eed1af0d,temporal-landing/images/012f73e8-484e-4e51-a20a-d1e1eed1af0d.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/335051741/original.jpeg
8e7bce32-1b59-4855-8375-51800b32a2e9,temporal-landing/images/8e7bce32-1b59-4855-8375-51800b32a2e9.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/215987989/original.jpeg
eca64457-159a-474c-b437-dbe1e0d345ca,temporal-landing/images/eca64457-159a-474c-b437-dbe1e0d345ca.jpg,Animalia,Chordata,Squamata,,Atractaspididae,Aparallactus,capensis,Aparallactus capensis,Cape centipede eater,https://inaturalist-open-data.s3.amazonaws.com/photos/39021389/original.jpeg
28e3421e-6e34-4ec0-983e-988b16a727c7,temporal-landing/images/28e3421e-6e34-4ec0-983e-988b16a727c7.jpg,Animalia,Chordata,Squamata,,Viperidae,Sistrurus,miliarius,Sistrurus miliarius,Pygmy rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/197672592/original.jpeg
ead7bb4a-3b92-435d-9d13-72e184d742ae,temporal-landing/images/ead7bb4a-3b92-435d-9d13-72e184d742ae.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/53643617/original.jpeg
45fa1865-f80d-4d44-a023-73685520999b,temporal-landing/images/45fa1865-f80d-4d44-a023-73685520999b.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Boaedon,capensis,Boaedon capensis,Brown house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/30195721/original.jpeg
72beaf32-3e79-4c8c-85e9-e7eb0de15035,temporal-landing/images/72beaf32-3e79-4c8c-85e9-e7eb0de15035.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,scutulatus,Crotalus scutulatus,Scutulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/19396915/original.jpeg
000dc6a9-0adf-4131-92dc-fbdff3949e7a,temporal-landing/images/000dc6a9-0adf-4131-92dc-fbdff3949e7a.jpg,Animalia,Chordata,Squamata,,Xenopeltidae,Xenopeltis,hainanensis,Xenopeltis hainanensis,Hainan sunbeam snake,https://inaturalist-open-data.s3.amazonaws.com/photos/321559148/original.jpg
12789208-d03d-442e-a89f-a7cbbabe34d3,temporal-landing/images/12789208-d03d-442e-a89f-a7cbbabe34d3.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/31955297/original.jpeg
e82391df-0671-4edf-9c7c-25edeb0c8170,temporal-landing/images/e82391df-0671-4edf-9c7c-25edeb0c8170.jpg,Animalia,Chordata,Squamata,,Pythonidae,Python,sebae,Python sebae,African rock python,https://inaturalist-open-data.s3.amazonaws.com/photos/334990811/original.jpg
154fe65b-3805-47cf-ad6f-08ac8d2dca89,temporal-landing/images/154fe65b-3805-47cf-ad6f-08ac8d2dca89.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/356246184/original.jpeg
9411a014-606a-4293-83cd-c8d7e95d556b,temporal-landing/images/9411a014-606a-4293-83cd-c8d7e95d556b.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Boaedon,capensis,Boaedon capensis,Brown house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/173553455/original.jpeg
aa2fc298-b6b9-44de-abe3-f3002b4f86c2,temporal-landing/images/aa2fc298-b6b9-44de-abe3-f3002b4f86c2.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,cerastes,Crotalus cerastes,Sidewinder,https://inaturalist-open-data.s3.amazonaws.com/photos/309542995/original.jpg
69799bb7-7f9f-402f-b034-d968d206e249,temporal-landing/images/69799bb7-7f9f-402f-b034-d968d206e249.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Grypotyphlops,acutus,Grypotyphlops acutus,Beaked blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/101866051/original.jpg
c43c2ffd-f536-4ee8-a694-f2294aa4002a,temporal-landing/images/c43c2ffd-f536-4ee8-a694-f2294aa4002a.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/254497893/original.jpg
61dc47fd-bf1a-484a-b96b-592d6226dc6b,temporal-landing/images/61dc47fd-bf1a-484a-b96b-592d6226dc6b.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/255560047/original.jpg
6caf68b2-ebb1-4e59-abb2-c25e757cce08,temporal-landing/images/6caf68b2-ebb1-4e59-abb2-c25e757cce08.jpg,Animalia,Chordata,Squamata,,Elapidae,Bungarus,multicinctus,Bungarus multicinctus,Many-banded krait,https://inaturalist-open-data.s3.amazonaws.com/photos/55953150/original.jpeg
6862fede-04a7-43ca-a354-cdec5d73fa86,temporal-landing/images/6862fede-04a7-43ca-a354-cdec5d73fa86.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/91651156/original.jpg
b389d652-f2f9-4acb-934c-fba15c132107,temporal-landing/images/b389d652-f2f9-4acb-934c-fba15c132107.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/341601406/original.jpg
131720e0-d8dd-4295-b200-b67bac9bd52b,temporal-landing/images/131720e0-d8dd-4295-b200-b67bac9bd52b.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/255894768/original.jpeg
50d3eb00-b004-496e-ac72-933edea92514,temporal-landing/images/50d3eb00-b004-496e-ac72-933edea92514.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/93714386/original.jpg
9c97fbb6-86a8-4342-98f8-7b660eb4b21e,temporal-landing/images/9c97fbb6-86a8-4342-98f8-7b660eb4b21e.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Diamond Python,https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=11c28908-4b88-4111-8eee-146d805036a0
263b61c1-8135-4ce8-b5e9-fdb65aa440c3,temporal-landing/images/263b61c1-8135-4ce8-b5e9-fdb65aa440c3.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Boaedon,capensis,Boaedon capensis,Brown house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/360504391/original.jpeg
528f2090-59ea-4d50-9d87-aa4ee190ed64,temporal-landing/images/528f2090-59ea-4d50-9d87-aa4ee190ed64.jpg,Animalia,Chordata,Squamata,,Leptotyphlopidae,Rena,dulcis,Rena dulcis,Texas blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/205053427/original.jpg
219fed9b-08ce-4d56-b63c-d4d502afc9ae,temporal-landing/images/219fed9b-08ce-4d56-b63c-d4d502afc9ae.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/329582956/original.jpeg
6fd74a04-c0af-4126-999e-e3d2d0f5cf4c,temporal-landing/images/6fd74a04-c0af-4126-999e-e3d2d0f5cf4c.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Lycodonomorphus,rufulus,Lycodonomorphus rufulus,Brown water snake,https://inaturalist-open-data.s3.amazonaws.com/photos/253655109/original.jpg
89479826-54ea-49dc-aa05-9a4808673e14,temporal-landing/images/89479826-54ea-49dc-aa05-9a4808673e14.jpg,Animalia,Chordata,Squamata,,Elapidae,Bungarus,multicinctus,Bungarus multicinctus,Many-banded krait,https://inaturalist-open-data.s3.amazonaws.com/photos/307658326/original.jpg
bf4fcfe4-6f31-4ce1-8752-a3f880d646c3,temporal-landing/images/bf4fcfe4-6f31-4ce1-8752-a3f880d646c3.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/353465051/original.jpeg
e21b3275-b09e-4b46-aa83-85490f6d819e,temporal-landing/images/e21b3275-b09e-4b46-aa83-85490f6d819e.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,cerastes,Crotalus cerastes,Sidewinder,https://inaturalist-open-data.s3.amazonaws.com/photos/12345244/original.jpeg
a3ea15a0-b416-40f7-a9b0-195d88921844,temporal-landing/images/a3ea15a0-b416-40f7-a9b0-195d88921844.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/152210042/original.jpg
eb4d34da-422a-46f2-a8ff-050007ad98f6,temporal-landing/images/eb4d34da-422a-46f2-a8ff-050007ad98f6.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Anilios,proximus,Anilios proximus,Proximus blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/241706459/original.jpg
08a20784-4507-4997-8e7c-e79346e409f2,temporal-landing/images/08a20784-4507-4997-8e7c-e79346e409f2.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Xerotyphlops,vermicularis,Xerotyphlops vermicularis,Eurasian blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/126957598/original.jpeg
d00418ea-e17d-4bd9-86b0-c5a7a996ecb4,temporal-landing/images/d00418ea-e17d-4bd9-86b0-c5a7a996ecb4.jpg,Animalia,Chordata,Squamata,,Boidae,Charina,bottae,Charina bottae,Northern rubber boa,https://inaturalist-open-data.s3.amazonaws.com/photos/86494350/original.jpeg
0b1837de-7cee-47af-b09f-c6df1c3cc9a0,temporal-landing/images/0b1837de-7cee-47af-b09f-c6df1c3cc9a0.jpg,Animalia,Chordata,Squamata,,Elapidae,Austrelaps,superbus,Austrelaps superbus,Copperhead snake,https://inaturalist-open-data.s3.amazonaws.com/photos/341053818/original.jpg
719c1345-e687-4fa8-a9c4-a54d3fa98ab0,temporal-landing/images/719c1345-e687-4fa8-a9c4-a54d3fa98ab0.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,cerastes,Crotalus cerastes,Sidewinder,https://inaturalist-open-data.s3.amazonaws.com/photos/44036622/original.jpg
63cb3126-ae58-4661-9ea2-5e760594c925,temporal-landing/images/63cb3126-ae58-4661-9ea2-5e760594c925.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/25904562/original.jpg
3bba08df-beb4-44d4-a355-d13ce13e7730,temporal-landing/images/3bba08df-beb4-44d4-a355-d13ce13e7730.jpg,Animalia,Chordata,Squamata,,Boidae,Charina,bottae,Charina bottae,Northern rubber boa,https://inaturalist-open-data.s3.amazonaws.com/photos/83175719/original.jpg
645c9eee-8b48-4685-9e78-2b6b9e99ce6f,temporal-landing/images/645c9eee-8b48-4685-9e78-2b6b9e99ce6f.jpg,Animalia,Chordata,Squamata,,Elapidae,Austrelaps,superbus,Austrelaps superbus,Copperhead snake,https://inaturalist-open-data.s3.amazonaws.com/photos/256332276/original.jpeg
580ac841-febe-48c3-a12c-e164a527fe24,temporal-landing/images/580ac841-febe-48c3-a12c-e164a527fe24.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/317235076/original.jpeg
0ba5c87f-e938-455e-bd19-8381f87a7407,temporal-landing/images/0ba5c87f-e938-455e-bd19-8381f87a7407.jpg,Animalia,Chordata,Squamata,,Leptotyphlopidae,Rena,dulcis,Rena dulcis,Texas blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/169548164/original.jpg
e88b0567-8ea2-4870-9da7-ccc295e9c619,temporal-landing/images/e88b0567-8ea2-4870-9da7-ccc295e9c619.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/120030912/original.jpeg
54d918cf-221a-49df-bf06-8305e6691846,temporal-landing/images/54d918cf-221a-49df-bf06-8305e6691846.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/249498626/original.jpeg
6ea6163b-0393-45c2-9d6d-ffa0f01da15b,temporal-landing/images/6ea6163b-0393-45c2-9d6d-ffa0f01da15b.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/359510088/original.jpg
840c1dfc-4b03-4ec2-89e4-36ec323d450c,temporal-landing/images/840c1dfc-4b03-4ec2-89e4-36ec323d450c.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/252295217/original.jpg
a81d4266-06cd-45ac-bb54-fb025885d52d,temporal-landing/images/a81d4266-06cd-45ac-bb54-fb025885d52d.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,scutulatus,Crotalus scutulatus,Scutulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/148084831/original.jpeg
12c05ae1-34d2-4b7f-9101-47f120eadc37,temporal-landing/images/12c05ae1-34d2-4b7f-9101-47f120eadc37.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,,unknown,Lamprophiidae,,https://inaturalist-open-data.s3.amazonaws.com/photos/322806978/original.jpg
c7f46728-ead1-4695-ac1d-59828b1265ff,temporal-landing/images/c7f46728-ead1-4695-ac1d-59828b1265ff.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/67692251/original.jpg
2d0bc2ce-0a57-4f48-ba38-f85276f1dfb1,temporal-landing/images/2d0bc2ce-0a57-4f48-ba38-f85276f1dfb1.jpg,Animalia,Chordata,Squamata,,Boidae,Lichanura,orcutti,Lichanura orcutti,Northern three-lined boa,https://inaturalist-open-data.s3.amazonaws.com/photos/178966279/original.jpeg
b41e6c5c-b5a4-4e4d-a695-ef027c52bd66,temporal-landing/images/b41e6c5c-b5a4-4e4d-a695-ef027c52bd66.jpg,Animalia,Chordata,Squamata,,Pythonidae,Antaresia,childreni,Antaresia childreni,Children's python,https://inaturalist-open-data.s3.amazonaws.com/photos/299751392/original.jpeg
8c8c1223-686f-4921-8917-025bf5c14c73,temporal-landing/images/8c8c1223-686f-4921-8917-025bf5c14c73.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Lycodonomorphus,rufulus,Lycodonomorphus rufulus,Brown water snake,https://inaturalist-open-data.s3.amazonaws.com/photos/244647742/original.jpeg
ccd4d3cc-b515-472f-8cc0-18ca84d511a2,temporal-landing/images/ccd4d3cc-b515-472f-8cc0-18ca84d511a2.jpg,Animalia,Chordata,Squamata,,Boidae,Charina,bottae,Charina bottae,Northern rubber boa,https://inaturalist-open-data.s3.amazonaws.com/photos/10199290/original.jpg
b174ac0d-0271-49a0-9777-fd9a9a172ce3,temporal-landing/images/b174ac0d-0271-49a0-9777-fd9a9a172ce3.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/175677505/original.jpeg
80e146a0-c3a6-43d4-b710-c47d20d62fe2,temporal-landing/images/80e146a0-c3a6-43d4-b710-c47d20d62fe2.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/181282949/original.jpg
d5dda7d5-f57f-4f39-b06a-aaf79292b0b6,temporal-landing/images/d5dda7d5-f57f-4f39-b06a-aaf79292b0b6.jpg,Animalia,Chordata,Squamata,,Cylindrophiidae,Cylindrophis,ruffus,Cylindrophis ruffus,Red-tailed pipe snake,https://inaturalist-open-data.s3.amazonaws.com/photos/320386025/original.jpeg
729b18ee-ee2c-44bd-b370-ca071d95dc61,temporal-landing/images/729b18ee-ee2c-44bd-b370-ca071d95dc61.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/285409941/original.jpg
2f82a78f-934e-4b75-9159-832851363f82,temporal-landing/images/2f82a78f-934e-4b75-9159-832851363f82.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://archive.org/download/faunaBiogrepalma/UVGF192.PNG
04441e10-2921-4a79-9d83-bc820813985d,temporal-landing/images/04441e10-2921-4a79-9d83-bc820813985d.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/221840153/original.jpg
79d1c3ab-fbff-4e06-9fa0-af6f51470841,temporal-landing/images/79d1c3ab-fbff-4e06-9fa0-af6f51470841.jpg,Animalia,Chordata,Squamata,,Viperidae,Sistrurus,miliarius,Sistrurus miliarius,Pygmy rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/153021161/original.jpg
172874c2-23fc-48f9-aefb-16496fd7b17a,temporal-landing/images/172874c2-23fc-48f9-aefb-16496fd7b17a.jpg,Animalia,Chordata,Squamata,,Boidae,Epicrates,maurus,Epicrates maurus,Brown rainbow boa,https://inaturalist-open-data.s3.amazonaws.com/photos/82681319/original.jpg
7dc48b6f-b7ea-4418-a685-5bdc0743c140,temporal-landing/images/7dc48b6f-b7ea-4418-a685-5bdc0743c140.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/310298568/original.jpeg
